,Unnamed: 0.1,SchoolCode,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName,FundPerStudent,Educational Option Type,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),Low Grade,High Grade,Enrollment (Ages 5-17),TotalFTE,ClearFTE,OtherFTE,EnrollmentTotal,EnrollmentWhite,EnrollmentBlack,EnrollmentAsian,EnrollmentHispanic,EnrollmentNative,CountyMedianIncome,MedianIncome,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
1256,1268,112425,1992.0,0.0,0.0,112425,Natomas Pacific Pathways Prep,75283,Natomas Unified,34,Sacramento,52465.963424673646,Traditional,632,200,0.3164556962025316,9,12,632,33.0,30.92,2.08,640.0,102,25,245,165,*,43348,"94,338",161,3533,96.0,2447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,1350,3430584,3256.0,148.0,0.0454545454545454,3430584,Natomas High,75283,Natomas Unified,34,Sacramento,52465.963424673646,Traditional,1203,724,0.6018287614297589,9,12,1143,53.18,42.62,6.46,1142.0,99,230,115,589,*,43348,"94,338",271,5790,168.0,4483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,1367,3430626,1156.0,32.0,0.0276816608996539,3430626,Discovery High,75283,Natomas Unified,34,Sacramento,52465.963424673646,Continuation School,88,49,0.5568181818181818,9,12,80,10.25,7.18,3.07,172.0,23,46,*,77,*,43348,"94,338",59,708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,781,634758,240.0,0.0,0.0,634758,Maxwell Sr High,61606,Maxwell Unified,6,Colusa,40118.946958333334,Traditional,99,56,0.5656565656565656,9,12,93,8.58,5.03,3.33,95.0,37,*,*,54,*,39089,"47,500",70,708,47.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,788,1535905,3096.0,68.0,0.0219638242894056,1535905,Taft Union High,63818,Taft Union High,15,Kern,23262.37656926407,Traditional,1072,746,0.6958955223880597,9,12,1032,52.87,43.01,9.04,1070.0,437,*,*,599,*,31594,"47,035",342,6515,157.0,3339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,1382,1530138,576.0,48.0,0.0833333333333333,1530138,Buena Vista High (Continuation),63818,Taft Union High,15,Kern,23262.37656926407,Continuation School,67,58,0.8656716417910447,9,12,51,5.41,4.6,0.81,118.0,53,*,*,62,*,31594,"47,035",99,548,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,793,1634245,1112.0,204.0,0.1834532374100719,1634245,Earl F. Johnson High (Continuation),63925,Hanford Joint Union High,16,Kings,17516.378743744866,Continuation School,106,84,0.7924528301886793,9,12,100,4.56,3.33,1.05,149.0,15,14,*,116,*,34046,"67,452",50,397,10.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,831,1634401,3892.0,0.0,0.0,1634401,Hanford High,63925,Hanford Joint Union High,16,Kings,17516.378743744866,Traditional,1542,981,0.6361867704280155,9,12,1522,62.63,55.56,5.7,1659.0,310,53,*,1221,*,34046,"67,452",454,10584,250.0,6984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,837,118919,2600.0,32.0,0.0123076923076923,118919,Sierra Pacific High,63925,Hanford Joint Union High,16,Kings,17516.378743744866,Traditional,1010,414,0.4099009900990099,9,12,986,40.57,34.09,4.85,1030.0,280,24,32,616,*,34046,"67,452",308,6354,153.0,4494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,1493,137901,1676.0,64.0,0.0381861575178997,137901,Hanford Online Charter,63925,Hanford Joint Union High,16,Kings,17516.378743744866,Traditional,140,83,0.5928571428571429,9,12,138,3.3,0.53,2.76,262.0,82,*,*,165,*,34046,"67,452",10,10,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,1750,1630169,3808.0,44.0,0.0115546218487394,1630169,Hanford West High,63925,Hanford Joint Union High,16,Kings,17516.378743744866,Traditional,1330,752,0.5654135338345865,9,12,1316,57.3,46.43,7.45,1317.0,211,58,15,947,*,34046,"67,452",394,8247,212.0,5309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,800,2535409,692.0,52.0,0.0751445086705202,2535409,Modoc High,73585,Modoc Joint Unified,25,Modoc,36391.0767626322,Traditional,232,127,0.5474137931034483,9,12,217,13.42,8.58,4.05,253.0,158,*,*,58,18,32627,"51,911",112,1931,55.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,1509,2530020,128.0,40.0,0.3125,2530020,Warner High,73585,Modoc Joint Unified,25,Modoc,36391.0767626322,Continuation School,16,13,0.8125,9,12,16,0.67,0.0,0.67,28.0,15,*,*,*,*,32627,"51,911",4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,802,102392,1676.0,28.0,0.0167064439140811,102392,Millennium Charter,75499,Tracy Joint Unified,39,San Joaquin,22771.76617954071,Traditional,529,106,0.2003780718336484,9,12,523,34.06,25.42,6.27,557.0,122,35,56,283,*,39331,"97,920",149,3285,93.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,865,119040,5064.0,568.0,0.1121642969984202,119040,John C. Kimball High,75499,Tracy Joint Unified,39,San Joaquin,22771.76617954071,Traditional,1621,461,0.284392350400987,9,12,1597,59.25,49.23,5.94,1644.0,362,124,305,607,*,39331,"97,920",319,9031,230.0,6949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,1248,3938008,6340.0,812.0,0.1280757097791798,3938008,Tracy High,75499,Tracy Joint Unified,39,San Joaquin,22771.76617954071,Traditional,1803,576,0.3194675540765391,9,12,1773,80.08,65.74,9.74,1942.0,527,97,192,943,*,39331,"97,920",422,12195,293.0,9113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,1352,3930302,8196.0,1408.0,0.1717911176183504,3930302,Merrill F. West High,75499,Tracy Joint Unified,39,San Joaquin,22771.76617954071,Traditional,2243,1000,0.4458314757021845,9,12,2166,90.54,63.69,17.81,2335.0,319,146,264,1321,*,39331,"97,920",446,12189,315.0,9481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,1649,114140,2272.0,844.0,0.3714788732394366,114140,George and Evelyn Stein Continuation,75499,Tracy Joint Unified,39,San Joaquin,22771.76617954071,Continuation School,122,53,0.4344262295081967,9,12,102,11.0,8.75,1.59,199.0,26,14,*,145,*,39331,"97,920",54,604,36.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,807,1232909,680.0,0.0,0.0,1232909,Ferndale High,75374,Ferndale Unified,12,Humboldt,22313.308352941174,Traditional,137,55,0.4014598540145985,9,12,130,12.52,9.83,1.11,163.0,123,*,*,29,*,33244,"62,350",100,978,40.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,813,3731478,3528.0,104.0,0.0294784580498866,3731478,Coronado High,68031,Coronado Unified,37,San Diego,34752.940093537414,Traditional,1051,78,0.0742150333016175,9,12,1013,56.29,52.91,2.57,1110.0,625,12,22,260,*,43442,"114,559",358,7337,195.0,5316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,817,4231205,132.0,0.0,0.0,4231205,Cuyama Valley High,75010,Cuyama Joint Unified,42,Santa Barbara,23240.307319062184,Traditional,52,28,0.5384615384615384,9,12,52,4.99,1.57,2.92,50.0,*,*,*,43,*,40400,"46,458",34,272,20.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,825,1937481,7464.0,276.0,0.0369774919614147,1937481,Rosemead High,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Traditional,1704,1096,0.6431924882629108,9,12,1585,81.09,70.87,6.32,1825.0,30,*,798,952,*,35925,"61,748",637,11061,283.0,7801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,1037,1995661,5076.0,144.0,0.0283687943262411,1995661,South El Monte High,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Traditional,1257,951,0.7565632458233891,9,12,1248,55.89,49.96,2.19,1290.0,*,*,46,1232,*,35925,"61,748",447,8216,237.0,5620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,1096,1930320,7596.0,360.0,0.0473933649289099,1930320,Arroyo High,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Traditional,1887,1292,0.6846846846846847,9,12,1862,77.8,72.55,0.5,1968.0,40,*,508,1395,*,35925,"61,748",683,12423,346.0,9134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1169,1996123,508.0,280.0,0.5511811023622047,1996123,El Monte Union High School Community Day,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Community Day School,23,19,0.8260869565217391,9,12,17,4.0,0.92,1.05,74.0,*,19,*,54,*,35925,"61,748",150,243,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,1198,1938919,3408.0,1356.0,0.397887323943662,1938919,Fernando R. Ledesma Continuation High,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Continuation School,306,253,0.826797385620915,10,12,265,16.49,13.18,3.31,491.0,*,*,11,476,*,35925,"61,748",256,1664,28.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,1629,1932664,6924.0,396.0,0.0571923743500866,1932664,El Monte High,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Traditional,1588,1234,0.7770780856423174,9,12,1557,74.55,72.14,1.24,1664.0,*,*,209,1438,*,35925,"61,748",583,10578,309.0,7724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,1632,1932680,5872.0,572.0,0.0974114441416893,1932680,Mountain View High,64519,El Monte Union High,19,Los Angeles,14474.480449565546,Traditional,1325,1049,0.7916981132075471,9,12,1292,64.77,57.69,4.68,1390.0,*,*,85,1291,*,35925,"61,748",601,8967,238.0,6324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,833,118885,7188.0,188.0,0.0261547022815804,118885,Shadow Hills High,67058,Desert Sands Unified,33,Riverside,33739.50549048316,Traditional,1952,1201,0.6152663934426229,9,12,1901,72.29,59.66,7.2,2043.0,253,31,11,1653,*,35590,"64,561",621,14271,419.0,11272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,887,3330388,6956.0,56.0,0.0080506037952846,3330388,Palm Desert High,67058,Desert Sands Unified,33,Riverside,33739.50549048316,Traditional,2122,907,0.4274269557021677,9,Adult,2063,76.77,68.84,1.41,2188.0,848,36,99,1050,*,35590,"64,561",462,12098,364.0,10160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,964,3330669,8844.0,20.0,0.0022614201718679,3330669,La Quinta High,67058,Desert Sands Unified,33,Riverside,33739.50549048316,Traditional,2582,1455,0.5635166537567777,9,12,2531,90.12,79.16,4.77,2566.0,466,34,67,1889,*,35590,"64,561",562,15540,411.0,12583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,1081,3331113,2520.0,220.0,0.0873015873015873,3331113,Amistad High (Continuation),67058,Desert Sands Unified,33,Riverside,33739.50549048316,Continuation School,255,189,0.7411764705882353,9,12,173,18.91,12.43,2.48,300.0,24,*,*,261,*,35590,"64,561",274,1172,157.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,1578,3333192,7736.0,344.0,0.0444674250258531,3333192,Indio High,67058,Desert Sands Unified,33,Riverside,33739.50549048316,Traditional,2016,1673,0.8298611111111112,9,Adult,1984,74.76,62.66,6.21,2128.0,63,18,13,2004,*,35590,"64,561",518,15912,346.0,11446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,1721,114504,2560.0,428.0,0.1671875,114504,Summit High (Continuation),67058,Desert Sands Unified,33,Riverside,33739.50549048316,Continuation School,159,100,0.6289308176100629,10,Adult,141,10.12,8.29,1.43,289.0,43,*,*,233,*,35590,"64,561",133,1382,74.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,836,1536135,3220.0,116.0,0.0360248447204968,1536135,Tehachapi High,63826,Tehachapi Unified,15,Kern,27156.617223910842,Traditional,1263,413,0.3269992082343626,9,12,1212,51.71,36.46,13.78,1267.0,771,21,14,430,*,31594,"75,469",447,7322,192.0,4709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,1410,1530245,708.0,16.0,0.0225988700564971,1530245,Monroe High (Continuation),63826,Tehachapi Unified,15,Kern,27156.617223910842,Continuation School,24,15,0.625,9,12,20,0.99,0.09,0.9,69.0,30,*,*,35,*,31594,"75,469",27,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,843,1331354,1724.0,188.0,0.1090487238979118,1331354,Desert Valley High (Continuation),63081,Brawley Union High,13,Imperial,9246.173463151588,Continuation School,183,156,0.8524590163934426,9,12,163,6.45,4.68,1.77,194.0,*,*,*,182,*,25451,"51,139",64,978,30.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,854,1331404,6608.0,108.0,0.0163438256658595,1331404,Brawley Union High,63081,Brawley Union High,13,Imperial,9246.173463151588,Traditional,1845,1252,0.678590785907859,9,12,1805,72.77,60.46,9.63,1941.0,87,16,*,1815,*,25451,"51,139",622,12265,246.0,7335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,846,3330214,3756.0,296.0,0.0788072417465388,3330214,Banning High,66985,Banning Unified,33,Riverside,28920.366545422283,Traditional,1257,978,0.7780429594272077,9,12,1217,52.53,45.88,4.99,1219.0,128,77,53,869,36,35590,"51,037",312,6416,190.0,4637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,850,3330222,900.0,388.0,0.4311111111111111,3330222,New Horizon High,66985,Banning Unified,33,Riverside,28920.366545422283,Continuation School,70,62,0.8857142857142857,9,12,48,6.81,2.54,3.34,127.0,12,21,*,78,*,35590,"51,037",30,404,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,852,1937598,1028.0,236.0,0.2295719844357976,1937598,Chaparral High (Continuation),64329,Bonita Unified,19,Los Angeles,21557.98443661381,Continuation School,78,46,0.5897435897435898,9,12,68,10.4,7.92,2.48,124.0,20,*,*,88,*,35925,"96,517",50,388,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,882,1937739,4488.0,24.0,0.0053475935828877,1937739,San Dimas High,64329,Bonita Unified,19,Los Angeles,21557.98443661381,Traditional,1297,395,0.3045489591364688,9,12,1275,58.21,48.42,5.07,1367.0,302,47,69,792,*,35925,"96,517",437,8761,219.0,6280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,1276,1931088,6268.0,20.0,0.0031908104658583,1931088,Bonita High,64329,Bonita Unified,19,Los Angeles,21557.98443661381,Traditional,1830,455,0.2486338797814207,9,12,1791,75.04,67.37,4.32,1899.0,497,51,115,1000,*,35925,"96,517",532,12281,285.0,9131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,857,2732253,1776.0,36.0,0.0202702702702702,2732253,Central Coast High,66092,Monterey Peninsula Unified,27,Monterey,33934.912516346616,Continuation School,122,95,0.7786885245901639,9,12,112,11.12,6.75,4.3,206.0,22,19,*,153,*,38130,"81,770",103,966,51.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,997,2732808,5100.0,76.0,0.0149019607843137,2732808,Monterey High,66092,Monterey Peninsula Unified,27,Monterey,33934.912516346616,Traditional,1356,575,0.4240412979351032,9,12,1325,65.48,48.84,11.02,1356.0,409,66,94,664,14,38130,"81,770",413,9481,273.0,7767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,1015,111435,1960.0,92.0,0.046938775510204,111435,Marina High,66092,Monterey Peninsula Unified,27,Monterey,33934.912516346616,Traditional,672,404,0.6011904761904762,9,12,658,37.04,23.57,6.04,688.0,136,49,49,373,*,38130,"81,770",202,4089,110.0,2956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,1604,2735348,4552.0,224.0,0.0492091388400703,2735348,Seaside High,66092,Monterey Peninsula Unified,27,Monterey,33934.912516346616,Traditional,1065,766,0.7192488262910798,9,12,1043,56.34,38.01,10.82,1089.0,65,60,28,825,*,38130,"81,770",338,7580,196.0,5991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,859,127209,4488.0,1140.0,0.2540106951871658,127209,Insight School of California,63628,Maricopa Unified,15,Kern,3308.2157666424155,Traditional,330,221,0.6696969696969697,9,12,248,15.36,13.45,1.92,532.0,142,63,*,223,*,31594,"46,438",44,1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,863,4034807,2864.0,124.0,0.0432960893854748,4034807,Morro Bay High,68809,San Luis Coastal Unified,40,San Luis Obispo,45368.86005388055,Traditional,856,291,0.3399532710280374,9,12,834,44.87,42.04,1.85,903.0,551,*,19,244,*,45527,"75,578",206,5166,144.0,3951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
