,SchoolCode,Value,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName
1120,1995901,,6248.0,32.0,0.005121638924455826,1995901,Diamond Ranch High,64907,Pomona Unified,19,Los Angeles
1121,3937406,,6896.0,1560.0,0.22621809744779584,3937406,Stagg Senior High,68676,Stockton Unified,39,San Joaquin
1122,2430080,,272.0,28.0,0.10294117647058823,2430080,Irwin High (Continuation),65698,Hilmar Unified,24,Merced
1123,1037456,,2276.0,48.0,0.0210896309314587,1037456,Tranquillity High,75234,Golden Plains Unified,10,Fresno
1124,3732625,,7836.0,1156.0,0.147524247064829,3732625,Grossmont High,68130,Grossmont Union High,37,San Diego
1125,2430098,,7584.0,168.0,0.022151898734177215,2430098,Golden Valley High,65789,Merced Union High,24,Merced
1126,1930387,,4660.0,508.0,0.10901287553648069,1930387,Central High,64733,Los Angeles Unified,19,Los Angeles
1127,119958,,1112.0,28.0,0.025179856115107913,119958,Academy (The)- SF @McAteer,68478,San Francisco Unified,38,San Francisco
1128,119966,,3976.0,140.0,0.035211267605633804,119966,Felicitas and Gonzalo Mendez High,64733,Los Angeles Unified,19,Los Angeles
1129,1995935,,8272.0,832.0,0.10058027079303675,1995935,Cabrillo High,64725,Long Beach Unified,19,Los Angeles
1130,734368,,7604.0,84.0,0.011046817464492372,734368,Monte Vista High,61804,San Ramon Valley Unified,7,Contra Costa
1131,2430114,,3276.0,16.0,0.004884004884004884,2430114,Delhi High,75366,Delhi Unified,24,Merced
1132,1930403,,368.0,172.0,0.4673913043478261,1930403,Whitney Young Continuation,64733,Los Angeles Unified,19,Los Angeles
1133,4035754,,6588.0,284.0,0.04310868245294475,4035754,Paso Robles High,75457,Paso Robles Joint Unified,40,San Luis Obispo
1134,4330668,,1456.0,176.0,0.12087912087912088,4330668,Latino College Preparatory Academy,69427,East Side Union High,43,Santa Clara
1135,4035762,,1852.0,224.0,0.12095032397408208,4035762,Liberty High (Continuation),75457,Paso Robles Joint Unified,40,San Luis Obispo
1136,1938612,,8224.0,292.0,0.035505836575875485,1938612,Taft Charter High,64733,Los Angeles Unified,19,Los Angeles
1137,4330676,,1108.0,324.0,0.2924187725631769,4330676,San Jose Conservation Corps Charter,69427,East Side Union High,43,Santa Clara
1138,111799,,556.0,24.0,0.04316546762589928,111799,East Bay Arts High,61309,San Lorenzo Unified,1,Alameda
1139,1930429,,112.0,24.0,0.21428571428571427,1930429,View Park Continuation,64733,Los Angeles Unified,19,Los Angeles
1140,1995968,,156.0,56.0,0.358974358974359,1995968,Phoenix High Community Day,64246,Antelope Valley Union High,19,Los Angeles
1141,3134657,,6564.0,484.0,0.07373552711761121,3134657,Lincoln High,66951,Western Placer Unified,31,Placer
1142,4330692,,10568.0,312.0,0.029523088569265707,4330692,Evergreen Valley High,69427,East Side Union High,43,Santa Clara
1143,3036357,,12828.0,684.0,0.05332086061739944,3036357,Santa Ana High,66670,Santa Ana Unified,30,Orange
1144,111831,,7996.0,280.0,0.03501750875437719,111831,Olympian High,68411,Sweetwater Union High,37,San Diego
1145,128215,,236.0,24.0,0.1016949152542373,128215,Harvest High,68650,Ripon Unified,39,San Joaquin
1146,5633250,,6392.0,216.0,0.03379224030037547,5633250,Moorpark High,73940,Moorpark Unified,56,Ventura
1147,6034664,,172.0,0.0,0.0,6034664,Laurel Ruff Transition,67447,San Juan Unified,34,Sacramento
1148,111856,,1496.0,0.0,0.0,111856,American Indian Public High,61259,Oakland Unified,1,Alameda
1149,4830451,,7280.0,384.0,0.05274725274725275,4830451,Armijo High,70540,Fairfield-Suisun Unified,48,Solano
1150,1930486,,380.0,156.0,0.4105263157894737,1930486,Moneta Continuation,64733,Los Angeles Unified,19,Los Angeles
1151,1938679,,6392.0,40.0,0.006257822277847309,1938679,Temple City High,65052,Temple City Unified,19,Los Angeles
1152,2635001,,168.0,0.0,0.0,2635001,Lee Vining High,73668,Eastern Sierra Unified,26,Mono
1153,3732732,,8404.0,176.0,0.020942408376963352,3732732,Helix High,68130,Grossmont Union High,37,San Diego
1154,2430205,,6916.0,72.0,0.010410641989589358,2430205,Buhach Colony High,65789,Merced Union High,24,Merced
1155,111872,,1412.0,0.0,0.0,111872,SOAR High (Students On Academic Rise),64246,Antelope Valley Union High,19,Los Angeles
1156,4338950,,5924.0,248.0,0.04186360567184335,4338950,Willow Glen High,69666,San Jose Unified,43,Santa Clara
1157,4330759,,2348.0,168.0,0.07155025553662692,4330759,Boynton High,69401,Campbell Union High,43,Santa Clara
1158,1332501,,1356.0,140.0,0.10324483775811209,1332501,Calipatria High,63107,Calipatria Unified,13,Imperial
1159,1635606,,6384.0,148.0,0.023182957393483708,1635606,Lemoore High,63982,Lemoore Union High,16,Kings
1160,1930528,,4064.0,404.0,0.09940944881889764,1930528,Azusa High,64279,Azusa Unified,19,Los Angeles
1161,3036456,,7968.0,268.0,0.033634538152610444,3036456,Valley High,66670,Santa Ana Unified,30,Orange
1162,3732781,,8644.0,100.0,0.01156871818602499,3732781,Henry High,68338,San Diego Unified,37,San Diego
1163,1996081,,288.0,24.0,0.08333333333333333,1996081,Del Mar High,75291,San Gabriel Unified,19,Los Angeles
1164,3634482,,9544.0,508.0,0.05322715842414082,3634482,Ontario High,67652,Chaffey Joint Union High,36,San Bernardino
1165,1930551,,1924.0,456.0,0.23700623700623702,1930551,San Antonio Continuation,64733,Los Angeles Unified,19,Los Angeles
1166,1938752,,6568.0,12.0,0.0018270401948842874,1938752,Torrance High,65060,Torrance Unified,19,Los Angeles
1167,136515,,2644.0,16.0,0.006051437216338881,136515,Piedmont High,61275,Piedmont City Unified,1,Alameda
1168,1930577,,840.0,220.0,0.2619047619047619,1930577,Pueblo de Los Angeles Continuation,64733,Los Angeles Unified,19,Los Angeles
1169,1996123,,508.0,280.0,0.5511811023622047,1996123,El Monte Union High School Community Day,64519,El Monte Union High,19,Los Angeles
1170,1996131,,4076.0,0.0,0.0,1996131,Anderson W. Clark Magnet High,64568,Glendale Unified,19,Los Angeles
1171,734566,,5332.0,856.0,0.16054013503375844,734566,Mt. Diablo High,61754,Mt. Diablo Unified,7,Contra Costa
1172,1930601,,7060.0,212.0,0.03002832861189802,1930601,Baldwin Park High,64287,Baldwin Park Unified,19,Los Angeles
1173,2930030,,664.0,28.0,0.04216867469879518,2930030,North Point Academy,66357,Nevada Joint Union High,29,Nevada
1174,3732849,,6284.0,188.0,0.02991725015913431,3732849,Hilltop Senior High,68411,Sweetwater Union High,37,San Diego
1175,4330866,,5656.0,172.0,0.03041018387553041,4330866,Branham High,69401,Campbell Union High,43,Santa Clara
1176,5731708,,1192.0,48.0,0.040268456375838924,5731708,Delta High,67413,River Delta Joint Unified,34,Sacramento
1177,136572,,332.0,276.0,0.8313253012048193,136572,Santa Cruz County Career Advancement Charter,10447,Santa Cruz County Office of Education,44,Santa Cruz
1178,5830013,,3904.0,256.0,0.06557377049180328,5830013,Lindhurst High,72736,Marysville Joint Unified,58,Yuba
1179,2930048,,1604.0,16.0,0.00997506234413965,2930048,Bear River High,66357,Nevada Joint Union High,29,Nevada
1180,3036555,,7580.0,536.0,0.07071240105540898,3036555,Santiago High,66522,Garden Grove Unified,30,Orange
1181,128397,,3592.0,1740.0,0.4844097995545657,128397,Come Back Kids,10330,Riverside County Office of Education,33,Riverside
1182,431502,,2240.0,448.0,0.2,431502,Fair View High (Continuation),61424,Chico Unified,4,Butte
1183,4838801,,5412.0,32.0,0.005912786400591279,4838801,Vanden High,70565,Travis Unified,48,Solano
1184,2930071,,2108.0,512.0,0.2428842504743833,2930071,Silver Springs High (Continuation),66357,Nevada Joint Union High,29,Nevada
1185,1930650,,9636.0,660.0,0.0684931506849315,1930650,Phineas Banning Senior High,64733,Los Angeles Unified,19,Los Angeles
1186,112029,,1632.0,292.0,0.17892156862745098,112029,School of Business and Tourism at Contreras Learning Complex,64733,Los Angeles Unified,19,Los Angeles
1187,4437406,,3788.0,164.0,0.04329461457233368,4437406,Soquel High,69823,Santa Cruz City High,44,Santa Cruz
1188,112037,,2244.0,320.0,0.14260249554367202,112037,East Valley Senior High,64733,Los Angeles Unified,19,Los Angeles
1189,112045,,5176.0,248.0,0.04791344667697063,112045,Arleta High,64733,Los Angeles Unified,19,Los Angeles
1190,112052,,3856.0,312.0,0.08091286307053942,112052,Panorama High,64733,Los Angeles Unified,19,Los Angeles
1191,128447,13404576.58,948.0,376.0,0.39662447257383965,128447,The Education Corps,10140,Inyo County Office of Education,14,Inyo
1192,1938885,,5160.0,248.0,0.04806201550387597,1938885,University High School Charter,64733,Los Angeles Unified,19,Los Angeles
1193,128454,18745839.6,2060.0,648.0,0.3145631067961165,128454,College Bridge Academy,10140,Inyo County Office of Education,14,Inyo
1194,1930700,,4064.0,140.0,0.0344488188976378,1930700,Bassett Senior High,64295,Bassett Unified,19,Los Angeles
1195,5830096,,1900.0,444.0,0.2336842105263158,5830096,South Lindhurst Continuation High,72736,Marysville Joint Unified,58,Yuba
1196,5838305,,2560.0,0.0,0.0,5838305,Wheatland Union High,72769,Wheatland Union High,58,Yuba
1197,2930147,,3292.0,1512.0,0.45929526123936815,2930147,John Muir Charter,10298,Nevada County Office of Education,29,Nevada
1198,1938919,,3408.0,1356.0,0.397887323943662,1938919,Fernando R. Ledesma Continuation High,64519,El Monte Union High,19,Los Angeles
1199,128488,,13124.0,12960.0,0.987503809814081,128488,Family First Charter,64352,Centinela Valley Union High,19,Los Angeles
1200,833004,,2760.0,152.0,0.05507246376811594,833004,Del Norte High,61820,Del Norte County Unified,8,Del Norte
1201,1930734,,948.0,200.0,0.2109704641350211,1930734,Angel's Gate (Continuation),64733,Los Angeles Unified,19,Los Angeles
1202,1938927,,3412.0,1676.0,0.4912075029308324,1938927,Vail High (Continuation),64808,Montebello Unified,19,Los Angeles
1203,128496,,16176.0,15952.0,0.9861523244312562,128496,New Opportunities Charter,64352,Centinela Valley Union High,19,Los Angeles
1204,4232690,,1120.0,76.0,0.06785714285714285,4232690,La Cuesta Continuation High,76786,Santa Barbara Unified,42,Santa Barbara
1205,1938935,,2168.0,336.0,0.15498154981549817,1938935,Valley Alternative High (Continuation),73445,Hacienda la Puente Unified,19,Los Angeles
1206,3634680,,3900.0,200.0,0.05128205128205128,3634680,Pacific High,67876,San Bernardino City Unified,36,San Bernardino
1207,136697,,,,,136697,Rancho San Juan High,66159,Salinas Union High,27,Monterey
1208,136705,,,,,136705,Odyssey STEM Academy,64873,Paramount Unified,19,Los Angeles
1209,3732997,,8176.0,636.0,0.07778864970645792,3732997,Hoover High,68338,San Diego Unified,37,San Diego
1210,3331600,,8144.0,124.0,0.015225933202357564,3331600,Corona High,67033,Corona-Norco Unified,33,Riverside
1211,1938968,,10648.0,1140.0,0.10706235912847484,1938968,Van Nuys Senior High,64733,Los Angeles Unified,19,Los Angeles
1212,1996313,112240527.24,2432.0,88.0,0.03618421052631579,1996313,Animo Leadership High,64709,Lennox,19,Los Angeles
1213,1930783,,860.0,52.0,0.06046511627906977,1930783,Phoenix Continuation,64733,Los Angeles Unified,19,Los Angeles
1214,4331039,,1072.0,124.0,0.11567164179104478,4331039,Calaveras Hills,73387,Milpitas Unified,43,Santa Clara
1215,1996321,,1304.0,0.0,0.0,1996321,Academy of the Canyons,65136,William S. Hart Union High,19,Los Angeles
1216,1930791,,160.0,60.0,0.375,1930791,Mt. Lukens Continuation,64733,Los Angeles Unified,19,Los Angeles
1217,120360,,1040.0,16.0,0.015384615384615385,120360,Daniel Pearl Journalism & Communications Magnet,64733,Los Angeles Unified,19,Los Angeles
1218,3036712,,7532.0,780.0,0.10355815188528943,3036712,Savanna High,66431,Anaheim Union High,30,Orange
1219,4937256,,4176.0,48.0,0.011494252873563218,4937256,Sonoma Valley High,70953,Sonoma Valley Unified,49,Sonoma
1220,734764,,3792.0,1356.0,0.3575949367088608,734764,Olympic Continuation High,61754,Mt. Diablo Unified,7,Contra Costa
1221,431676,,5488.0,84.0,0.015306122448979591,431676,Chico High,61424,Chico Unified,4,Butte
1222,1930825,,9692.0,1476.0,0.1522905489063145,1930825,Bell Gardens High,64808,Montebello Unified,19,Los Angeles
1223,120394,,1560.0,16.0,0.010256410256410256,120394,Inspire School of Arts and Sciences,61424,Chico Unified,4,Butte
1224,120402,,960.0,192.0,0.2,120402,Alta Vista Alternative High,76786,Santa Barbara Unified,42,Santa Barbara
1225,2733657,,1792.0,24.0,0.013392857142857142,2733657,Pacific Grove High,66134,Pacific Grove Unified,27,Monterey
1226,120410,,192.0,4.0,0.020833333333333332,120410,iHigh Virtual Academy,68338,San Diego Unified,37,San Diego
1227,530014,,400.0,60.0,0.15,530014,Vallecito Continuation High,61556,Bret Harte Union High,5,Calaveras
1228,1939040,,7920.0,900.0,0.11363636363636363,1939040,Venice Senior High,64733,Los Angeles Unified,19,Los Angeles
1229,2332260,,296.0,16.0,0.05405405405405406,2332260,Laytonville High,73916,Laytonville Unified,23,Mendocino
1230,136804,,,,,136804,Oxnard Middle College High,72546,Oxnard Union High,56,Ventura
1231,530022,,356.0,28.0,0.07865168539325842,530022,Gold Strike High,61564,Calaveras Unified,5,Calaveras
1232,1930866,,8148.0,868.0,0.10652920962199312,1930866,Bell Senior High,64733,Los Angeles Unified,19,Los Angeles
1233,5035654,,5256.0,140.0,0.02663622526636225,5035654,Oakdale High,75564,Oakdale Joint Unified,50,Stanislaus
1234,2430601,,7780.0,180.0,0.02313624678663239,2430601,Atwater High,65789,Merced Union High,24,Merced
1235,1996438,41849342.38,1908.0,76.0,0.039832285115303984,1996438,Environmental Charter High,64691,Lawndale Elementary,19,Los Angeles
1236,4134557,,3656.0,68.0,0.018599562363238512,4134557,Mills High,69047,San Mateo Union High,41,San Mateo
1237,3430048,,3292.0,248.0,0.07533414337788578,3430048,Mesa Verde High,67447,San Juan Unified,34,Sacramento
1238,1939107,,4680.0,172.0,0.03675213675213675,1939107,Verdugo Hills Senior High,64733,Los Angeles Unified,19,Los Angeles
1239,1930924,,4480.0,1296.0,0.2892857142857143,1930924,Belmont Senior High,64733,Los Angeles Unified,19,Los Angeles
1240,136887,,1028.0,208.0,0.20233463035019456,136887,Sanhedrin Alternative,65623,Willits Unified,23,Mendocino
1241,1930940,,920.0,44.0,0.04782608695652174,1930940,John R. Wooden High,64733,Los Angeles Unified,19,Los Angeles
1242,1939149,,8148.0,60.0,0.007363770250368188,1939149,Walnut High,73460,Walnut Valley Unified,19,Los Angeles
1243,1996495,,1212.0,16.0,0.013201320132013201,1996495,Village Academy High School at Indian Hill,64907,Pomona Unified,19,Los Angeles
1244,3430097,,1804.0,392.0,0.21729490022172948,3430097,La Entrada Continuation High,67447,San Juan Unified,34,Sacramento
1245,5633748,,8152.0,344.0,0.042198233562315994,5633748,Newbury Park High,73759,Conejo Valley Unified,56,Ventura
1246,1734359,,2284.0,188.0,0.08231173380035026,1734359,Kelseyville High,64014,Kelseyville Unified,17,Lake
1247,1996503,,1208.0,40.0,0.033112582781456956,1996503,Renaissance High School for the Arts,64725,Long Beach Unified,19,Los Angeles
1248,3938008,,6340.0,812.0,0.1280757097791798,3938008,Tracy High,75499,Tracy Joint Unified,39,San Joaquin
1249,1939164,,13924.0,476.0,0.03418557885665039,1939164,Warren (Earl) High,64451,Downey Unified,19,Los Angeles
1250,1930973,,3372.0,1204.0,0.3570581257413998,1930973,Simon Rodia Continuation,64733,Los Angeles Unified,19,Los Angeles
1251,3733219,,116.0,8.0,0.06896551724137931,3733219,Julian High,68171,Julian Union High,37,San Diego
1252,1930981,,4936.0,128.0,0.02593192868719611,1930981,Beverly Hills High,64311,Beverly Hills Unified,19,Los Angeles
1253,112367,,552.0,16.0,0.028985507246376812,112367,William & Marian Ghidotti High,66357,Nevada Joint Union High,29,Nevada
1254,1996529,,1320.0,28.0,0.021212121212121213,1996529,City Honors International Preparatory High,64634,Inglewood Unified,19,Los Angeles
1255,136952,,,,,136952,Entrepreneur High,67876,San Bernardino City Unified,36,San Bernardino
1256,1996537,80512044.04,4336.0,1204.0,0.27767527675276754,1996537,Desert Sands Charter,64246,Antelope Valley Union High,19,Los Angeles
1257,1996552,,5432.0,12.0,0.0022091310751104565,1996552,Palos Verdes High,64865,Palos Verdes Peninsula Unified,19,Los Angeles
1258,128777,5700656.74,760.0,468.0,0.6157894736842106,128777,Gateway College and Career Academy,10330,Riverside County Office of Education,33,Riverside
1259,3430154,,1440.0,304.0,0.2111111111111111,3430154,American Legion High (Continuation),67439,Sacramento City Unified,34,Sacramento
1260,1333004,,8760.0,856.0,0.09771689497716896,1333004,Central Union High,63115,Central Union High,13,Imperial
1261,1931021,,,,,1931021,Moreno High (Continuation),64311,Beverly Hills Unified,19,Los Angeles
1262,128793,,284.0,32.0,0.11267605633802817,128793,MERIT Academy,68130,Grossmont Union High,37,San Diego
1263,3430170,,6128.0,232.0,0.037859007832898174,3430170,Valley High,67314,Elk Grove Unified,34,Sacramento
1264,4831004,,4980.0,108.0,0.021686746987951807,4831004,Benicia High,70524,Benicia Unified,48,Solano
1265,4437794,,1568.0,556.0,0.35459183673469385,4437794,Renaissance High Continuation,69799,Pajaro Valley Unified,44,Santa Cruz
1266,4732707,,156.0,48.0,0.3076923076923077,4732707,Dunsmuir High,70250,Dunsmuir Joint Union High,47,Siskiyou
1267,1931047,230634621.07999998,11444.0,188.0,0.016427822439706398,1931047,Birmingham Community Charter High,64733,Los Angeles Unified,19,Los Angeles
1268,112425,,1992.0,0.0,0.0,112425,Natomas Pacific Pathways Prep,75283,Natomas Unified,34,Sacramento
1269,1996586,94337832.06,2640.0,0.0,0.0,1996586,Animo Inglewood Charter High,64634,Inglewood Unified,19,Los Angeles
1270,3634995,,2564.0,300.0,0.11700468018720749,3634995,Orangewood High (Continuation),67843,Redlands Unified,36,San Bernardino
1271,128819,,,,,128819,REACH Academy,68130,Grossmont Union High,37,San Diego
1272,1431352,,,,,1431352,Big Pine High,63248,Big Pine Unified,14,Inyo
1273,120634,12254146.52,920.0,32.0,0.034782608695652174,120634,"Architecture, Construction & Engineering Charter High (ACE)",72546,Oxnard Union High,56,Ventura
1274,4233029,,2092.0,260.0,0.124282982791587,4233029,Maple High,69229,Lompoc Unified,42,Santa Barbara
